index,batch_size,cells,look_back,loss,optimizers,status
666,[1],[0],[2],-0.580676257610321,[1],ok
667,[3],[0],[2],-0.650312602519989,[1],ok
668,[4],[0],[2],-0.3421516418457031,[1],ok
669,[0],[0],[4],-0.42513367533683777,[1],ok
670,[3],[2],[3],-0.30687829852104187,[1],ok
671,[5],[0],[2],-0.0,[0],ok
672,[5],[5],[2],-0.40256407856941223,[1],ok
673,[2],[0],[1],-0.24434387683868408,[2],ok
674,[4],[3],[2],-0.42082658410072327,[1],ok
675,[4],[0],[0],-0.5741487741470337,[1],ok
676,[4],[1],[2],-0.4172992706298828,[1],ok
677,[1],[0],[2],-0.5788416862487793,[1],ok
678,[0],[4],[2],-0.40177130699157715,[1],ok
679,[3],[0],[2],-0.166666641831398,[0],ok
680,[3],[0],[3],-0.206349179148674,[1],ok
681,[3],[0],[2],-0.6225964426994324,[1],ok
682,[4],[0],[2],-0.4807060658931732,[1],ok
683,[2],[0],[4],-0.43834424018859863,[2],ok
684,[3],[2],[2],-0.40256407856941223,[1],ok
685,[5],[5],[1],-0.39628538489341736,[1],ok
686,[3],[0],[2],-0.6134389042854309,[1],ok
687,[3],[0],[2],-0.6354978084564209,[1],ok
688,[3],[3],[2],-0.3987654149532318,[1],ok
689,[4],[1],[0],-0.36437246203422546,[1],ok
690,[4],[0],[2],-0.0,[0],ok
691,[5],[0],[2],-0.6434343457221985,[1],ok
692,[3],[4],[2],-0.40981045365333557,[1],ok
693,[5],[0],[4],-0.43834424018859863,[2],ok
694,[5],[0],[3],-0.206349179148674,[1],ok
695,[1],[0],[2],-0.5788416862487793,[1],ok
696,[4],[2],[2],-0.40666666626930237,[1],ok
697,[4],[5],[1],-0.4008011519908905,[1],ok
698,[4],[0],[2],-0.3543473780155182,[1],ok
699,[3],[0],[2],-0.0,[0],ok
700,[4],[3],[0],-0.36437246203422546,[1],ok
701,[3],[0],[2],-0.30877190828323364,[1],ok
702,[3],[0],[2],-0.6322751045227051,[1],ok
703,[3],[0],[2],-0.511904776096344,[2],ok
704,[4],[1],[2],-0.4370037019252777,[1],ok
705,[3],[4],[3],-0.2949735224246979,[1],ok
706,[5],[0],[4],-0.4023568630218506,[1],ok
707,[3],[0],[2],-0.4960317313671112,[1],ok
708,[5],[0],[2],-0.650312602519989,[1],ok
709,[0],[0],[1],-0.3971916735172272,[0],ok
710,[2],[2],[2],-0.4135802090167999,[1],ok
711,[5],[5],[2],-0.40981045365333557,[1],ok
712,[5],[0],[2],-0.6354978084564209,[1],ok
713,[4],[0],[0],-0.544283390045166,[2],ok
714,[3],[3],[2],-0.3987654149532318,[1],ok
715,[5],[0],[2],-0.4960317313671112,[1],ok
716,[5],[1],[2],-0.40981045365333557,[1],ok
717,[3],[0],[2],-0.4960317313671112,[1],ok
718,[5],[4],[3],-0.2949735224246979,[1],ok
719,[3],[0],[4],-0.3541666269302368,[0],ok
720,[3],[0],[2],-0.6434343457221985,[1],ok
721,[1],[0],[1],-0.4834054410457611,[1],ok
722,[3],[2],[2],-0.3987654149532318,[1],ok
723,[4],[0],[2],-0.5751834511756897,[2],ok
724,[4],[5],[0],-0.36437246203422546,[1],ok
725,[0],[0],[2],-0.557395875453949,[1],ok
726,[5],[3],[2],-0.40256407856941223,[1],ok
727,[5],[0],[2],-0.6225964426994324,[1],ok
728,[2],[0],[2],-0.6322751045227051,[1],ok
729,[3],[1],[2],-0.4139169156551361,[1],ok
730,[3],[0],[3],-0.206349179148674,[1],ok
731,[3],[4],[4],-0.16091953217983246,[0],ok
732,[3],[0],[2],-0.4807060658931732,[1],ok
733,[4],[0],[1],-0.27920225262641907,[1],ok
734,[5],[0],[2],-0.4960317313671112,[2],ok
735,[1],[2],[2],-0.49695849418640137,[1],ok
736,[4],[0],[0],-0.43139076232910156,[1],ok
737,[0],[5],[2],-0.36875417828559875,[1],ok
738,[3],[0],[2],-0.6354978084564209,[1],ok
739,[4],[0],[2],-0.4807060658931732,[1],ok
740,[3],[3],[2],-0.0952380821108818,[0],ok
741,[4],[0],[3],-0.24444441497325897,[1],ok
742,[4],[1],[2],-0.42082658410072327,[1],ok
743,[4],[0],[4],-0.4228956401348114,[2],ok
744,[4],[4],[2],-0.3987654149532318,[1],ok
745,[2],[0],[1],-0.45324668288230896,[1],ok
746,[5],[0],[2],-0.650312602519989,[1],ok
747,[4],[0],[2],-0.6322751045227051,[1],ok
748,[3],[0],[2],-0.6225964426994324,[1],ok
749,[4],[2],[2],-0.40256407856941223,[1],ok
750,[3],[5],[0],-0.0,[0],ok
751,[3],[0],[2],-0.6354978084564209,[1],ok
752,[4],[0],[2],-0.6354978084564209,[1],ok
753,[4],[3],[3],-0.17023807764053345,[2],ok
754,[3],[0],[2],-0.4960317313671112,[1],ok
755,[1],[1],[4],-0.4211955964565277,[1],ok
756,[0],[0],[2],-0.5596255660057068,[1],ok
757,[5],[4],[1],-0.38795205950737,[1],ok
758,[5],[0],[2],-0.5751834511756897,[1],ok
759,[3],[0],[2],-0.5103686451911926,[1],ok
760,[4],[0],[2],-0.083333320915699,[0],ok
761,[3],[0],[0],-0.43139076232910156,[1],ok
762,[2],[2],[2],-0.4123809337615967,[1],ok
763,[3],[5],[2],-0.42391300201416016,[2],ok
764,[3],[0],[2],-0.6510971784591675,[1],ok
765,[5],[0],[2],-0.5103686451911926,[1],ok
766,[5],[3],[3],-0.30687829852104187,[1],ok
767,[0],[0],[4],-0.43371209502220154,[1],ok
768,[1],[1],[2],-0.5570369958877563,[1],ok
769,[5],[0],[1],-0.4834054410457611,[1],ok
770,[3],[4],[2],-0.083333320915699,[0],ok
771,[3],[0],[2],-0.650312602519989,[1],ok
772,[5],[0],[2],-0.19576717913150787,[1],ok
773,[3],[0],[0],-0.5741487741470337,[1],ok
774,[5],[0],[2],-0.17222219705581665,[2],ok
775,[5],[0],[2],-0.593701958656311,[1],ok
776,[5],[2],[2],-0.3731224834918976,[1],ok
777,[4],[5],[3],-0.287176251411438,[1],ok
778,[4],[0],[4],-0.4249030351638794,[1],ok
779,[4],[3],[2],-0.3987654149532318,[1],ok
780,[2],[0],[2],-0.0,[0],ok
781,[3],[1],[2],-0.4370037019252777,[1],ok
782,[3],[0],[1],-0.4834054410457611,[1],ok
783,[4],[4],[2],-0.4568965435028076,[2],ok
784,[4],[0],[0],-0.423485666513443,[1],ok
785,[4],[0],[2],-0.4960317313671112,[1],ok
786,[3],[0],[2],-0.4807060658931732,[1],ok
787,[3],[0],[2],-0.6434343457221985,[1],ok
788,[3],[0],[2],-0.6225964426994324,[1],ok
789,[4],[0],[2],-0.4960317313671112,[1],ok
790,[3],[0],[2],-0.6354978084564209,[1],ok
791,[5],[0],[2],-0.4807060658931732,[1],ok
792,[1],[0],[2],-0.5788416862487793,[1],ok
793,[5],[0],[2],-0.6225964426994324,[1],ok
794,[4],[0],[2],-0.6225964426994324,[1],ok
795,[4],[0],[2],-0.4960317313671112,[1],ok
796,[3],[0],[2],-0.6225964426994324,[1],ok
797,[5],[0],[2],-0.6510971784591675,[1],ok
798,[4],[0],[2],-0.6354978084564209,[1],ok
799,[0],[0],[2],-0.5788416862487793,[1],ok
800,[2],[0],[2],-0.6510971784591675,[1],ok
801,[2],[0],[2],-0.650312602519989,[1],ok
802,[2],[0],[2],-0.4960317313671112,[1],ok
803,[3],[0],[2],-0.6415035724639893,[1],ok
804,[3],[0],[2],-0.650312602519989,[1],ok
805,[3],[0],[2],-0.6510971784591675,[1],ok
806,[3],[0],[2],-0.4807060658931732,[1],ok
807,[3],[0],[2],-0.4960317313671112,[1],ok
808,[3],[0],[2],-0.5608465075492859,[1],ok
809,[1],[0],[2],-0.5788416862487793,[1],ok
810,[3],[0],[2],-0.4960317313671112,[1],ok
811,[4],[0],[2],-0.4960317313671112,[1],ok
812,[4],[0],[2],-0.4960317313671112,[1],ok
813,[3],[0],[2],-0.6510971784591675,[1],ok
814,[4],[0],[2],-0.6322751045227051,[1],ok
815,[3],[0],[2],-0.3026454746723175,[1],ok
816,[3],[0],[2],-0.6354978084564209,[1],ok
817,[0],[0],[2],-0.6015685796737671,[1],ok
818,[1],[2],[2],-0.4814814627170563,[1],ok
819,[5],[0],[2],-0.6510971784591675,[1],ok
820,[5],[0],[2],-0.6322751045227051,[1],ok
821,[3],[5],[2],-0.42666664719581604,[1],ok
822,[5],[3],[3],-0.2949735224246979,[1],ok
823,[3],[0],[2],-0.6510971784591675,[1],ok
824,[0],[0],[2],-0.5706365704536438,[1],ok
825,[3],[0],[2],-0.6225964426994324,[1],ok
826,[3],[0],[4],-0.42048385739326477,[1],ok
827,[3],[1],[1],-0.42601123452186584,[1],ok
828,[3],[0],[2],-0.32315829396247864,[1],ok
829,[4],[0],[2],-0.6322751045227051,[1],ok
830,[3],[4],[2],-0.1111110970377922,[0],ok
831,[1],[0],[2],-0.6053391098976135,[1],ok
832,[5],[2],[0],-0.36437246203422546,[1],ok
833,[0],[0],[2],-0.5678306818008423,[1],ok
834,[4],[0],[2],-0.6010100841522217,[2],ok
835,[5],[5],[2],-0.40256407856941223,[1],ok
836,[3],[3],[3],-0.2949735224246979,[1],ok
837,[4],[0],[2],-0.579365074634552,[1],ok
838,[4],[0],[4],-0.42048385739326477,[1],ok
839,[2],[0],[2],-0.6225964426994324,[1],ok
840,[3],[1],[1],-0.0,[0],ok
841,[3],[4],[2],-0.3987654149532318,[1],ok
842,[4],[0],[2],-0.6225964426994324,[1],ok
843,[4],[0],[2],-0.4807060658931732,[1],ok
844,[3],[0],[0],-0.6067776083946228,[2],ok
845,[5],[0],[2],-0.5707070231437683,[1],ok
846,[4],[2],[2],-0.40256407856941223,[1],ok
847,[3],[0],[2],-0.6322751045227051,[1],ok
848,[3],[5],[3],-0.2949735224246979,[1],ok
849,[3],[0],[2],-0.3892137110233307,[1],ok
850,[1],[0],[2],-0.5892731547355652,[1],ok
851,[5],[3],[4],-0.40545499324798584,[1],ok
852,[3],[0],[2],-0.0,[0],ok
853,[0],[0],[2],-0.5767195820808411,[1],ok
854,[2],[1],[2],-0.4370037019252777,[1],ok
855,[5],[0],[1],-0.24434387683868408,[2],ok
856,[3],[4],[2],-0.40256407856941223,[1],ok
857,[5],[0],[2],-0.6434343457221985,[1],ok
858,[3],[0],[0],-0.423485666513443,[1],ok
859,[5],[0],[2],-0.6415035724639893,[1],ok
860,[3],[0],[2],-0.650312602519989,[1],ok
861,[3],[2],[2],-0.41737890243530273,[1],ok
862,[5],[0],[2],-0.5608465075492859,[1],ok
863,[3],[5],[3],-0.1111110970377922,[0],ok
864,[3],[0],[4],-0.4315475523471832,[1],ok
865,[3],[0],[2],-0.5608465075492859,[1],ok
866,[3],[3],[2],-0.3987654149532318,[1],ok
867,[2],[0],[1],-0.27920225262641907,[2],ok
868,[2],[1],[2],-0.3920987546443939,[1],ok
869,[5],[0],[2],-0.650312602519989,[1],ok
870,[3],[4],[0],-0.3892773389816284,[1],ok
871,[3],[0],[2],-0.6322751045227051,[1],ok
872,[3],[0],[2],-0.6510971784591675,[1],ok
873,[3],[0],[2],-0.5608465075492859,[1],ok
874,[2],[0],[2],-0.6510971784591675,[1],ok
875,[2],[2],[3],-0.1111110970377922,[0],ok
876,[3],[5],[2],-0.3905797004699707,[1],ok
877,[4],[0],[2],-0.5751834511756897,[2],ok
878,[2],[0],[4],-0.42296919226646423,[1],ok
879,[3],[0],[1],-0.4834054410457611,[1],ok
880,[3],[0],[2],-0.6415035724639893,[1],ok
881,[5],[3],[2],-0.4214814603328705,[1],ok
882,[3],[1],[2],-0.4024844467639923,[1],ok
883,[2],[0],[2],-0.5608465075492859,[1],ok
884,[2],[0],[0],-0.5741487741470337,[1],ok
885,[5],[4],[2],-0.1111110970377922,[0],ok
886,[5],[0],[2],-0.6354978084564209,[1],ok
887,[2],[0],[2],-0.4960317313671112,[1],ok
888,[3],[0],[3],-0.1846153736114502,[2],ok
889,[3],[2],[2],-0.41904759407043457,[1],ok
890,[3],[5],[4],-0.4249030351638794,[1],ok
891,[4],[0],[2],-0.650312602519989,[1],ok
892,[2],[0],[2],-0.4807060658931732,[1],ok
893,[5],[0],[1],-0.45324668288230896,[1],ok
894,[4],[3],[2],-0.39589738845825195,[1],ok
895,[2],[0],[2],-0.6322751045227051,[1],ok
896,[2],[0],[2],-0.083333320915699,[0],ok
897,[4],[1],[0],-0.36437246203422546,[1],ok
898,[5],[0],[2],-0.650312602519989,[1],ok
899,[2],[4],[2],-0.3905797004699707,[1],ok
900,[2],[0],[2],-0.6510971784591675,[1],ok
901,[2],[0],[2],-0.5707070231437683,[2],ok
902,[2],[0],[3],-0.206349179148674,[1],ok
903,[1],[2],[2],-0.5639814734458923,[1],ok
904,[0],[0],[4],-0.41873636841773987,[1],ok
905,[2],[5],[2],-0.40256407856941223,[1],ok
906,[3],[0],[2],-0.6225964426994324,[1],ok
907,[2],[0],[2],-0.23148147761821747,[0],ok
908,[5],[3],[2],-0.40256407856941223,[1],ok
909,[3],[0],[1],-0.45324668288230896,[1],ok
910,[2],[1],[0],-0.36437246203422546,[1],ok
911,[2],[0],[2],-0.6225964426994324,[1],ok
912,[2],[0],[2],-0.23703701794147491,[2],ok
913,[4],[0],[2],-0.4807060658931732,[1],ok
914,[4],[4],[2],-0.3920987546443939,[1],ok
915,[2],[0],[3],-0.24444441497325897,[1],ok
916,[2],[0],[2],-0.5287114381790161,[1],ok
917,[4],[2],[4],-0.4147465229034424,[1],ok
918,[2],[0],[2],-0.26579520106315613,[0],ok
919,[4],[5],[1],-0.3622390329837799,[1],ok
920,[3],[0],[2],-0.6415035724639893,[1],ok
921,[3],[0],[2],-0.4960317313671112,[1],ok
922,[3],[3],[2],-0.5213243365287781,[2],ok
923,[1],[0],[0],-0.43139076232910156,[1],ok
924,[3],[1],[2],-0.46682944893836975,[1],ok
925,[2],[0],[2],-0.6510971784591675,[1],ok
926,[2],[0],[2],-0.566566526889801,[1],ok
927,[3],[4],[2],-0.40256407856941223,[1],ok
928,[3],[0],[2],-0.6510971784591675,[1],ok
929,[2],[0],[3],-0.16239315271377563,[1],ok
930,[3],[0],[2],-0.2222221940755844,[0],ok
931,[3],[2],[4],-0.40545499324798584,[1],ok
932,[3],[0],[1],-0.4834054410457611,[1],ok
933,[2],[0],[2],-0.6225964426994324,[1],ok
934,[0],[5],[2],-0.4861110746860504,[2],ok
935,[4],[0],[2],-0.5455208420753479,[1],ok
936,[3],[3],[0],-0.36437246203422546,[1],ok
937,[5],[0],[2],-0.5707070231437683,[1],ok
938,[5],[0],[2],-0.6134389042854309,[1],ok
939,[5],[1],[2],-0.39523807168006897,[1],ok
940,[3],[0],[2],-0.6510971784591675,[1],ok
941,[5],[0],[2],-0.1917211264371872,[0],ok
942,[3],[4],[3],-0.2949735224246979,[1],ok
943,[3],[0],[4],-0.4249030351638794,[1],ok
944,[3],[0],[2],-0.17222219705581665,[2],ok
945,[2],[0],[1],-0.37179484963417053,[1],ok
946,[2],[2],[2],-0.3987654149532318,[1],ok
947,[2],[0],[2],-0.650312602519989,[1],ok
948,[3],[5],[2],-0.40256407856941223,[1],ok
949,[3],[0],[0],-0.60072922706604,[1],ok
950,[2],[0],[2],-0.6434343457221985,[1],ok
951,[4],[0],[2],-0.0,[0],ok
952,[1],[3],[2],-0.43581774830818176,[1],ok
953,[0],[1],[3],-0.17023807764053345,[1],ok
954,[1],[4],[2],-0.4674603044986725,[2],ok
955,[3],[0],[2],-0.6225964426994324,[1],ok
956,[3],[0],[4],-0.4156745672225952,[1],ok
957,[4],[0],[2],-0.6225964426994324,[1],ok
958,[3],[0],[1],-0.4202796518802643,[1],ok
959,[3],[0],[2],-0.4807060658931732,[1],ok
960,[3],[2],[2],-0.41737890243530273,[1],ok
961,[3],[0],[2],-0.6225964426994324,[1],ok
962,[0],[5],[2],-0.39057233929634094,[1],ok
963,[2],[0],[0],-0.0,[0],ok
964,[2],[3],[2],-0.41737890243530273,[1],ok
965,[4],[0],[2],-0.6322751045227051,[1],ok
966,[5],[1],[2],-0.5023309588432312,[2],ok
967,[2],[0],[3],-0.16239315271377563,[1],ok
968,[3],[0],[2],-0.6225964426994324,[1],ok
969,[3],[4],[4],-0.40545499324798584,[1],ok
970,[5],[0],[2],-0.4960317313671112,[1],ok
971,[3],[0],[1],-0.47550031542778015,[1],ok
972,[3],[0],[2],-0.4807060658931732,[1],ok
973,[2],[0],[2],-0.6225964426994324,[1],ok
974,[2],[0],[2],-0.6225964426994324,[1],ok
975,[5],[2],[2],-0.083333320915699,[0],ok
976,[3],[5],[0],-0.36437246203422546,[1],ok
977,[3],[0],[2],-0.17222219705581665,[2],ok
978,[3],[3],[2],-0.40666666626930237,[1],ok
979,[3],[0],[2],-0.4960317313671112,[1],ok
980,[2],[0],[2],-0.6134389042854309,[1],ok
981,[4],[1],[3],-0.2767195403575897,[1],ok
982,[3],[0],[2],-0.4960317313671112,[1],ok
983,[1],[0],[4],-0.427109956741333,[1],ok
984,[0],[4],[2],-0.37542083859443665,[1],ok
985,[4],[0],[1],-0.0,[0],ok
986,[3],[0],[2],-0.6026936173439026,[1],ok
987,[4],[0],[2],-0.6322751045227051,[1],ok
988,[3],[2],[0],-0.4389742910861969,[2],ok
989,[2],[0],[2],-0.4807060658931732,[1],ok
990,[4],[5],[2],-0.3920987546443939,[1],ok
991,[4],[0],[2],-0.4960317313671112,[1],ok
992,[4],[0],[2],-0.6510971784591675,[1],ok
993,[1],[3],[3],-0.17023807764053345,[1],ok
994,[3],[0],[2],-0.579365074634552,[1],ok
995,[4],[1],[2],-0.42082658410072327,[1],ok
996,[5],[0],[4],-0.3897435665130615,[0],ok
997,[3],[0],[2],-0.4960317313671112,[1],ok
998,[3],[4],[1],-0.3214360475540161,[1],ok
999,[4],[0],[0],-0.18207280337810516,[2],ok
